timestamp_ms,p0_n,p1_n,p2_n,p3_n,accel_x_mg,accel_y_mg,accel_z_mg,gyro_x_dps,gyro_y_dps,gyro_z_dps,temp_c
5800,3.92,0.95,5.39,32.56,-109.7,-147.9,1008.8,-24.55,-9.05,6.93,30.75
5820,0.57,1.29,5.8,22.43,-147.6,-33.0,1000.9,-24.85,-5.73,2.68,30.87
5840,0,9.54,1.1,10.46,-172.7,-3.0,990.2,-29.56,-16.48,2.49,30.23
5860,0,0,0,0,-38.3,-124.9,985.6,-27.08,2.36,0.29,30.17
5880,0.32,6.59,0.23,7.48,-156.2,-75.6,964.6,-33.17,5.42,-1.32,30.16
5900,2.33,0,3.08,4.67,-59.4,74.1,1022.8,-28.48,15.24,-5.49,29.49
5920,0,5.99,0,0,58.0,67.6,946.6,-19.27,20.4,-5.81,29.37
5940,0,0,4.39,3.72,-183.9,137.7,999.5,-21.11,25.42,-3.87,28.61
5960,0,0.3,0,1.35,-70.0,73.0,904.4,-14.4,18.79,-4.25,28.39
5980,3.85,0,2.59,0.93,-65.2,124.4,987.8,-10.39,16.56,-2.74,28.5
6000,75.96,17.24,6.51,0,-8.2,124.0,985.8,0.54,24.25,0.48,28.18
6020,67.35,31.47,13.96,1.04,84.4,71.3,945.2,5.42,21.76,3.47,28.27
6040,50.57,40.33,17.52,0,31.6,73.7,883.3,12.21,12.81,3.96,28.68
6060,31.98,54.62,27.11,0,65.7,27.0,906.5,21.01,14.38,6.85,28.9
6080,20.01,57.3,40.45,0,106.6,35.8,829.2,23.64,11.52,4.77,29.36
6100,5.71,53.44,53.38,2.79,50.9,0.6,814.5,23.41,5.95,2.82,29.34
6120,4.58,53.95,69.98,3.32,132.4,86.6,776.5,21.73,5.86,4.21,30.08
6140,0.9,34.81,83.25,0.48,68.8,-18.6,794.2,28.16,0.39,-1.07,30.36
6160,0,24.79,86.04,6.6,185.3,-9.2,784.7,30.49,-4.93,-0.1,30.19
6180,5.84,5.55,81.67,17.31,49.7,22.0,816.8,29.43,-16.22,-6.04,30.73
6200,3.3,9.84,70.74,24.67,92.1,-69.2,828.3,16.23,-12.38,-7.63,30.39
6220,3.64,2.12,64.93,47.45,27.4,-125.2,919.1,15.68,-9.61,-3.34,30.65
6240,0,2.44,46.66,56.42,73.1,-166.3,936.2,8.17,-20.47,-2.45,30.76
6260,0,0,31.8,63.44,-55.0,-227.3,975.0,4.41,-16.75,-2.24,30.48
6280,4.2,0,20.11,67.62,-124.4,-154.7,1031.0,-9.28,-24.57,2.26,30.68
6300,0.74,1.32,11.88,57.76,9.0,-114.9,1036.9,-8.44,-19.52,1.58,31.04
6320,0,0,5.61,49.96,-73.7,-123.2,1043.7,-12.16,-22.06,0.68,31.04
6340,6.79,1.34,0,30.11,6.9,-94.5,982.1,-17.79,-16.66,2.82,30.59
6360,0.37,2.43,3.93,19.42,-84.6,-165.4,991.1,-23.36,-6.81,2.01,30.71
6380,2.84,0,1.73,8.11,-32.8,-29.6,1043.1,-30.46,-5.07,4.81,30.43
6400,1.45,0,0,4.82,-69.6,-92.9,1019.1,-33.88,-7.14,-3.13,30.11
6420,2.08,0,0.74,4.57,-59.2,36.6,994.1,-34.97,0.0,-4.44,30.0
6440,5.01,3.05,0,3.09,-87.7,48.2,978.9,-34.54,6.88,-5.62,29.97
6460,1.31,0,0,0,-96.2,79.9,1022.3,-30.48,7.68,-7.45,29.31
6480,0,0,0.61,0,-46.9,184.9,973.7,-22.38,19.88,-6.0,29.37
6500,3.34,0,0,0.76,-5.7,150.7,956.4,-11.6,14.36,-5.85,28.73
6520,2.61,0,2.02,0,27.5,156.9,940.9,-7.14,13.45,-1.28,28.5
6540,0.2,3.24,7.26,0,2.8,119.9,993.7,-1.92,12.91,-3.6,27.86
6560,73.94,26.73,9.52,0,34.1,131.2,905.3,4.03,26.15,1.75,27.7
6580,53.47,41.35,15.65,3.86,68.7,145.9,894.8,11.25,21.45,3.17,28.38
6600,39.8,53.28,29.8,5.04,60.8,3.7,859.0,16.12,15.79,8.41,28.89
6620,17.8,57.99,35.49,4.73,102.8,53.8,859.3,27.05,14.24,2.78,29.13
6640,10.52,56.73,53.66,3.33,76.5,139.3,843.5,24.72,18.33,3.66,29.7
6660,2.17,49.15,72.84,0,31.5,-26.2,785.2,29.53,3.05,1.87,29.7
6680,0.12,40.97,77.26,4.87,76.5,26.0,813.9,25.19,4.51,0.41,30.17
6700,0,23.76,88.85,14.69,112.7,-43.8,810.6,29.94,-2.84,-3.47,30.42
6720,0,16.41,89.59,11.3,151.4,-72.6,822.7,24.35,-8.35,-7.89,30.41
6740,0,8.3,80.94,29.6,31.4,-17.6,841.0,20.31,0.39,-4.99,30.6
6760,0,5.67,68.16,40.64,56.7,-79.1,850.6,16.04,-11.63,-6.02,30.82
6780,0,7.17,47.57,50.65,50.9,-130.0,884.0,16.91,-22.51,-3.74,30.79
6800,0,0,37.27,60.69,-6.0,-102.8,933.5,2.63,-25.7,-2.43,31.0
6820,1.55,0,24.46,66.76,-143.0,-156.1,982.3,-1.58,-21.73,-1.39,31.01
6840,0,5.98,10.74,66.86,-5.9,-100.6,1023.1,-8.38,-13.16,2.12,31.17
6860,0,0,8.82,57.0,-166.8,-104.2,986.5,-11.52,-16.61,1.38,31.15
6880,0,0,3.1,37.48,-89.7,-50.3,954.3,-18.85,-14.09,3.73,30.61
6900,0.12,1.28,0,29.2,-46.5,-143.7,969.9,-26.91,-11.1,2.98,30.56
6920,0,1.24,1.71,13.89,-115.6,-28.3,1009.7,-27.65,-1.86,-0.38,30.66
6940,2.26,0,2.56,5.27,-53.3,-10.9,981.8,-24.83,-1.12,0.45,30.29
6960,0,0,0,0,-173.4,61.5,1010.2,-32.39,2.22,0.26,30.08
6980,1.78,0,3.8,0,-151.5,63.6,981.0,-27.58,2.55,-2.64,29.72
7000,0,0,1.48,2.08,-43.5,56.8,1024.3,-22.88,10.64,-5.66,29.45
7020,1.41,3.25,3.46,0,-41.7,58.5,1030.8,-17.76,15.43,-5.12,29.07
7040,0.46,0.49,4.86,0,-91.3,12.5,1032.0,-18.61,17.24,-4.28,28.68
7060,0.66,0,0,0,-42.0,181.7,1057.7,-11.07,21.31,0.11,28.34
7080,0,5.27,2.18,1.3,0.6,187.1,956.0,-8.34,11.16,1.33,28.15
7100,78.8,29.15,8.84,0.57,47.1,157.5,950.1,6.43,23.8,-0.35,28.19
7120,68.37,40.06,16.24,0.27,112.3,57.3,921.2,6.69,21.72,-1.69,28.67
7140,46.68,47.36,23.92,0,46.6,104.7,905.7,18.07,20.38,5.26,28.94
7160,28.8,52.77,33.47,3.25,85.1,123.1,898.0,17.08,6.01,4.75,29.47
7180,10.53,60.32,44.13,0,67.6,40.5,825.4,20.45,8.85,8.11,29.57
7200,6.44,50.06,60.71,3.51,127.1,74.4,798.9,27.39,10.39,5.17,29.46
7220,4.23,42.21,75.15,3.51,72.5,70.0,822.5,28.65,16.29,3.0,30.13
7240,0,24.18,83.61,5.22,105.3,-2.5,809.3,35.39,-11.24,-0.34,29.64
7260,0,17.99,93.03,15.86,72.5,-54.2,857.4,26.38,-10.19,-1.15,30.68
7280,3.12,9.28,80.65,21.42,72.6,-125.2,876.4,22.19,-13.43,-5.85,30.43
7300,0,4.5,69.88,32.83,89.6,-7.2,893.7,22.16,-8.19,-4.75,30.75
7320,2.08,3.51,57.13,53.41,55.9,-135.3,911.3,17.62,-17.93,-2.87,30.5
7340,0,0,40.97,61.99,72.9,-149.0,892.6,5.98,-20.01,0.07,30.98
7360,2.03,5.28,27.65,69.12,44.2,-157.3,1002.4,0.27,-23.62,-3.37,31.02
7380,1.97,0,16.86,63.25,-7.7,-204.5,951.9,-7.69,-21.54,4.84,30.86
7400,0,1.8,9.96,55.23,-82.6,-100.8,960.2,-14.11,-25.93,2.51,30.49
7420,1.82,1.23,9.49,43.06,84.6,-105.5,1036.3,-17.93,-16.9,6.32,30.63
7440,0,0,1.77,33.8,-110.0,-62.9,1047.1,-25.76,-18.89,4.39,30.62
7460,0,0,4.65,19.67,-115.0,-96.0,1027.8,-22.62,-5.72,3.32,30.29
7480,2.56,1.2,3.99,0.43,-104.2,2.2,1016.0,-31.29,-6.49,-0.24,30.33
7500,0,0.4,0,5.21,-53.3,-8.1,971.6,-31.4,-0.29,0.68,30.06
7520,0,0,0,4.5,-32.6,50.1,970.0,-31.89,4.77,-4.32,29.5
7540,0,1.32,1.91,0,-84.7,3.5,979.7,-24.9,11.83,-5.78,30.01
7560,6.11,2.08,3.68,0,7.5,140.8,1010.3,-21.66,9.51,-8.32,29.11
7580,0,5.46,0,0.22,-118.5,165.7,1028.9,-14.4,14.64,-7.48,29.28
7600,0.08,0.71,0.44,1.23,-119.5,131.0,970.6,-13.35,16.67,-4.77,28.31
7620,0,2.69,2.51,3.58,-52.5,125.4,970.8,-1.41,20.15,-1.02,27.94
7640,77.98,26.39,3.05,1.57,-12.6,275.4,1009.0,2.38,17.36,-3.67,28.21
7660,70.68,33.98,10.61,0,129.2,145.7,903.8,7.96,15.41,3.37,28.71
7680,46.72,42.02,14.91,0.98,-30.4,89.1,922.0,11.29,21.02,4.78,28.9
7700,29.36,55.95,33.56,2.35,101.5,48.8,836.9,14.79,11.82,6.65,29.11
7720,12.54,58.62,39.79,0,60.4,113.2,859.6,19.3,13.06,4.77,29.73
7740,5.13,52.07,57.96,0.59,-0.7,74.9,824.9,22.33,6.76,1.04,29.73
7760,4.75,43.93,75.85,0,43.9,-9.1,808.2,29.44,5.0,3.09,29.83
7780,0.45,29.66,83.88,5.64,71.6,-57.3,797.5,33.48,3.52,-0.25,29.9
7800,0,21.41,83.25,15.69,106.6,-28.7,841.7,28.53,3.94,-3.66,30.47
7820,5.53,10.05,78.98,18.76,138.9,-79.1,892.6,27.27,-10.1,-6.33,30.66
7840,0,8.05,74.83,35.36,155.1,-141.7,883.0,18.97,-17.32,-6.74,30.69
7860,0,0.68,60.79,44.52,-28.2,-216.5,841.6,17.49,-12.99,-5.42,30.74
7880,0,0,44.7,56.94,57.9,-112.6,976.4,14.14,-30.42,-2.03,31.06
7900,0.22,1.46,27.58,67.24,-49.5,-151.4,955.9,2.43,-18.15,-0.64,31.48
7920,2.71,0,16.48,66.82,29.2,-195.1,1015.4,-4.36,-16.86,-1.65,30.91
7940,0,0,13.68,58.43,-12.6,-217.9,992.7,-8.15,-18.64,1.63,31.1
7960,0,1.52,3.52,48.74,-62.3,-139.3,946.2,-19.14,-15.36,6.28,30.92
7980,0,0,3.59,32.73,-69.9,-102.6,1003.9,-17.03,-14.87,4.76,31.0
8000,0,6.05,0,20.37,-47.4,-123.8,949.6,-27.54,-3.48,0.39,30.44
8020,6.64,0,1.9,9.89,-121.2,62.6,968.7,-23.87,1.4,3.1,29.92
8039,3.42,1.31,0,10.02,-60.3,22.0,980.0,-31.99,1.57,-0.04,30.15
8060,0,1.31,0.86,0.99,-41.0,-103.1,937.8,-29.12,6.66,-2.96,29.89
8080,0,0,0,2.92,-99.5,27.4,947.5,-20.93,9.85,-2.04,29.65
8100,0.73,0,0,0,-162.0,149.7,998.0,-23.98,6.45,-3.28,29.54
8119,0,0.94,0.75,0,-96.0,93.2,1009.9,-19.86,20.97,-7.53,29.39
8140,7.01,0,0,0,-95.0,129.6,951.0,-10.36,15.28,-4.83,28.6
8160,3.53,0.87,1.35,0,-61.2,153.7,1020.4,-0.89,19.17,-3.85,28.6
8180,0.35,4.43,0,2.47,17.2,80.6,997.8,0.39,13.57,0.3,27.89
8200,70.69,30.73,5.46,0,-18.3,112.5,912.7,6.89,22.49,2.77,28.25
8220,50.79,47.24,12.95,3.74,75.1,57.6,881.9,11.89,18.34,4.81,28.62
8240,33.62,54.48,25.14,0,40.7,115.8,851.7,19.95,18.77,5.23,28.97
8260,22.55,59.87,42.13,0.07,50.1,120.2,889.0,15.71,2.57,0.1,29.43
8280,7.02,54.36,49.69,0,122.2,133.2,771.8,27.78,11.29,3.43,29.7
8300,3.32,46.83,69.98,2.6,113.8,56.2,837.9,22.7,8.69,1.27,29.98
8320,0.72,36.33,84.55,0.23,36.8,45.0,833.7,30.9,2.88,0.09,30.14
8340,0.93,21.95,86.81,8.32,113.6,-84.3,785.2,28.51,-5.55,-4.72,30.18
8360,0.3,15.92,83.29,22.6,116.9,-145.4,752.3,24.47,-15.47,0.16,30.85
8380,3.75,9.09,79.2,29.98,80.3,-123.4,902.1,22.6,-16.42,-7.56,30.74
8400,0,0,67.77,38.08,40.7,-169.0,861.6,13.19,-16.31,-6.39,30.87
8420,0.8,1.13,47.79,53.26,126.5,-216.5,907.7,12.97,-23.74,-5.45,31.05
8440,1.39,0,35.11,63.52,-11.4,-145.2,934.0,4.32,-15.55,-2.45,31.08
8460,0.03,1.19,20.15,61.82,-35.1,-189.9,1033.2,-1.98,-25.62,-3.22,31.17
8480,0,0.17,15.17,53.12,-25.0,-106.6,1019.7,-16.14,-18.34,3.15,30.94
8500,3.49,0,2.57,46.82,-80.2,-82.2,974.8,-16.54,-15.48,4.07,30.93
8520,0,0,2.33,34.24,-103.5,-70.5,997.9,-21.31,-21.84,4.26,30.53
8540,6.1,1.61,1.05,20.59,-124.3,-107.3,995.4,-25.07,-13.99,4.95,30.86
8560,0,0,0.13,8.92,-126.1,31.3,1009.6,-30.3,-8.35,4.53,30.61
8580,1.56,4.24,4.85,1.81,-29.1,-72.9,1028.4,-30.75,-3.42,0.54,30.18
8600,0,0,0,1.31,-61.2,75.6,1034.4,-29.6,1.86,0.06,30.19
8620,1.03,4.22,2.08,2.84,-104.5,40.3,993.7,-28.7,9.96,-3.67,29.17
8640,0.99,2.57,0,3.23,-73.7,38.7,956.3,-24.52,9.38,-0.97,29.43
8660,3.04,2.39,0,1.26,-94.9,147.5,965.5,-15.69,8.82,-2.15,29.41
8680,0,1.61,2.39,0,-19.1,150.6,1011.4,-14.47,18.63,-5.64,28.64
8700,0,0,0,8.25,1.2,129.9,988.9,-16.21,14.66,-4.54,28.27
8720,0,0,1.32,0,36.3,172.5,1014.9,-2.29,26.4,3.19,28.18
8740,69.92,22.4,1.8,2.28,12.6,117.6,999.0,5.02,15.87,3.07,28.05
8760,59.58,42.77,9.68,3.2,-86.4,157.4,891.4,12.51,18.53,6.01,28.73
8780,38.09,49.49,23.13,0,84.1,133.6,876.9,16.34,16.29,0.35,29.06
8800,22.7,55.7,38.28,3.23,129.3,145.2,834.0,24.59,16.6,2.53,29.55
8820,8.91,59.26,50.52,0,123.7,71.6,877.4,30.79,6.54,4.33,29.74
8840,4.59,45.85,67.96,0,44.8,-24.5,839.2,24.13,-1.14,2.61,29.53
8860,4.08,40.8,81.07,5.92,213.5,-10.4,808.3,32.49,1.03,2.9,30.09
8880,0,29.7,81.05,7.73,44.1,-98.8,758.4,26.92,-9.2,-0.98,30.25
8900,0,17.67,86.37,11.56,111.6,-123.7,814.3,22.88,-12.22,-5.11,30.29
8920,0,10.93,82.28,27.73,110.6,-139.3,832.3,22.46,-11.23,-4.75,30.96
8940,0,6.32,63.07,38.52,44.7,-93.8,933.6,23.79,-18.37,-6.58,30.46
8960,1.77,2.83,54.35,50.21,70.0,-154.1,892.9,10.83,-10.73,0.05,30.76
8980,3.67,2.19,38.34,60.7,96.5,-17.1,964.9,6.39,-14.69,-0.39,30.66
9000,0,3.93,28.53,69.79,-0.7,-189.5,1011.0,-1.85,-20.05,-2.26,30.64
9020,3.15,4.82,10.11,68.48,-65.1,-172.5,1010.4,-5.79,-22.84,-1.42,31.25
9040,0,0.82,3.99,56.93,-28.6,-189.0,984.5,-8.07,-14.49,5.13,30.71
9060,0,3.28,7.12,38.41,-188.4,-198.6,971.8,-16.11,-9.44,9.68,31.01
9080,0,0,0,29.37,-162.2,-44.3,1014.4,-29.11,-13.11,8.74,30.77
9100,2.73,2.25,1.41,13.67,-107.7,-80.7,962.1,-28.58,-5.62,0.14,30.7
9120,1.77,2.75,0,7.58,-179.6,41.9,949.0,-31.61,-7.44,2.73,30.23
9140,4.8,0,0,1.91,-151.1,-52.9,1000.8,-30.84,0.66,0.87,29.86
9160,4.86,0,2.27,0,-120.2,-4.3,1032.6,-22.44,3.61,1.84,29.8
9180,0,0,3.41,0,-39.9,96.5,1014.3,-26.99,8.16,-4.52,29.36
9200,0,0,1.06,1.69,-51.0,149.8,992.4,-14.07,13.49,-5.81,29.25
9220,2.06,0,0.92,0,-26.7,158.5,971.2,-15.37,13.04,-5.8,28.99
9240,0,0.29,4.32,2.36,-43.3,146.6,1026.9,-12.27,7.7,-8.85,28.28
9260,0,0,4.33,0,-89.3,235.2,993.8,0.92,15.26,1.38,28.08
9280,79.94,28.38,6.41,0.85,65.2,18.5,940.3,-3.02,20.56,-0.96,28.51
9300,60.08,42.08,13.58,0,33.6,116.3,870.6,4.63,20.61,1.38,28.15
9320,46.89,45.68,17.64,0.52,97.4,103.7,922.2,18.73,21.99,5.21,29.3
9340,24.53,56.56,33.88,0,126.5,65.1,923.1,26.51,6.54,7.25,28.6
9360,14.06,57.15,43.46,3.13,97.0,86.3,886.1,25.59,4.45,3.81,29.45
9380,2.25,48.47,58.01,2.07,204.9,-11.3,798.1,25.12,7.65,3.45,29.53
9400,0.97,44.97,74.65,10.39,91.1,-58.1,802.9,28.77,17.83,4.45,30.1
9420,3.36,32.59,79.8,5.34,123.5,-52.8,793.4,29.33,-0.28,-3.31,30.51
9440,0,21.8,92.55,12.77,88.1,-43.2,827.7,31.95,-14.22,-2.52,30.32
9460,0,12.33,79.72,24.96,91.3,-126.2,786.0,29.66,-2.87,-4.63,30.67
9480,2.62,4.3,70.23,33.05,136.8,-113.4,864.2,22.8,-15.87,-4.87,30.96
9500,0.45,0,56.59,47.06,6.2,-29.6,887.1,13.95,-18.92,-6.04,30.94
9520,1.83,3.18,38.55,59.25,-87.3,-100.3,927.4,6.01,-14.88,2.4,30.61
9540,0,0.08,23.39,72.03,33.7,-176.8,958.5,-0.4,-19.46,-2.96,30.88
9560,4.26,0,20.37,64.9,-21.3,-173.1,1075.6,-2.41,-32.85,4.41,30.92
9580,3.22,0.04,12.57,56.17,-121.1,-201.9,1011.9,-12.31,-19.79,2.08,31.13
9600,0,0,3.52,47.25,-1.7,-94.4,995.3,-20.21,-18.76,7.58,30.67
9620,3.89,0,5.56,32.33,-59.5,-59.5,1013.7,-23.94,-12.41,4.3,30.56
9640,4.02,0,0.03,18.69,-35.1,-11.1,994.3,-31.12,-8.35,10.11,30.78
9660,0,0,2.58,11.93,-66.2,-109.8,1040.4,-28.89,-8.32,3.9,30.17
9680,0,1.8,0,10.21,-35.7,81.8,992.2,-34.61,-0.26,1.19,29.85
9700,1.94,0,0,2.4,-130.6,9.3,996.1,-30.55,8.93,-1.28,30.09
9720,0,0,0,6.56,-135.6,21.3,999.7,-22.68,5.77,-3.53,29.78
9740,1.68,1.16,0,1.78,-22.7,110.4,996.8,-26.31,6.63,-3.13,29.2
9760,0,3.8,0,0,-70.7,137.5,1018.7,-18.71,15.49,-6.98,28.95
9780,0,0,0,0,-121.5,172.1,1010.5,-10.22,14.93,-3.92,28.48
9800,4.73,0,0,0,-33.6,229.7,1004.1,-3.38,15.03,-4.37,28.7
9820,82.76,23.37,3.94,0,5.6,182.0,998.8,5.77,17.01,-2.56,28.15
9840,69.18,32.71,13.97,1.51,33.3,18.4,847.4,4.56,21.36,-0.07,28.47
9860,51.79,45.68,19.16,0.01,90.5,136.5,873.6,14.61,17.84,4.17,29.03
9880,30.78,52.17,30.94,0,55.5,132.3,896.7,19.76,10.75,3.08,29.28
9900,17.92,59.19,41.71,0,114.4,92.7,826.7,23.12,11.75,6.33,29.03
9920,6.03,51.1,58.48,0,159.3,2.5,819.3,32.17,13.04,6.46,29.57
9940,4.98,52.04,71.27,0,142.6,23.9,787.4,30.22,10.5,5.03,29.96
9960,0,35.53,80.18,0.02,79.0,117.2,782.7,25.95,-2.23,0.08,30.08
9980,3.21,16.9,82.93,9.7,24.1,-30.5,816.3,23.26,-6.66,-0.34,30.54
10000,2.11,16.75,85.8,20.83,-23.4,-75.0,830.3,22.19,-7.31,-3.5,30.22
10020,0,3.94,72.49,33.99,21.2,-54.5,853.4,28.86,-16.48,-0.62,30.55
10040,0,2.63,60.61,46.09,59.0,-61.1,929.5,14.56,-11.65,-2.57,30.69
10060,2.82,4.45,42.66,60.1,130.7,-112.2,932.7,14.87,-23.86,-0.97,31.22
10080,0,9.44,34.37,58.79,6.1,-192.3,1018.0,4.25,-16.3,1.56,30.9
10100,0.83,0,21.0,57.73,-12.6,-160.8,1018.6,0.76,-19.8,-1.32,30.91
10120,2.42,2.29,12.99,60.42,4.0,-109.8,1034.0,-9.96,-9.68,5.62,31.12
10140,1.07,0,9.18,47.39,-105.7,-235.7,998.0,-16.87,-10.17,4.57,30.97
10160,0,0.5,0,28.75,13.8,-33.9,967.0,-18.19,-13.61,4.32,30.72
10180,0,5.52,4.72,20.62,-152.2,-89.1,969.5,-22.34,-6.13,5.85,30.42
10200,0,3.94,0,13.58,-51.5,-83.5,991.1,-26.83,6.13,2.07,30.42
10220,3.03,0,0.61,3.45,-158.4,-37.3,985.4,-33.38,2.57,-0.37,30.61
10240,0,0,4.02,0.08,-151.1,-55.9,977.5,-31.53,2.35,-2.24,29.75
10260,2.57,3.17,0,0,0.9,8.5,952.5,-29.76,7.49,-1.65,29.8
10280,0,4.81,0.57,1.52,-120.7,64.7,974.6,-26.71,8.6,-4.44,29.51
10300,1.65,1.59,0.01,5.31,-123.0,116.5,978.4,-22.53,8.27,-4.98,29.35
10320,0.36,7.99,0,0,18.6,138.9,982.9,-13.86,17.64,-4.65,28.97
10340,0,0,0,0,-29.8,153.7,958.4,-13.77,20.2,0.08,28.2
10360,0,1.12,0,6.58,58.0,107.0,992.0,3.76,23.61,1.05,28.18
10380,74.7,28.04,7.42,3.0,64.9,141.9,926.4,9.31,20.05,4.5,28.22
10400,56.23,38.07,11.5,0.74,109.0,78.0,943.1,8.62,10.92,2.19,28.98
10420,32.77,47.2,33.7,0,43.9,102.0,912.6,19.35,11.04,5.8,28.84
10440,13.65,60.08,39.48,1.87,100.7,47.0,822.0,17.73,7.09,6.68,29.59
10460,12.74,53.74,53.8,0,86.9,-36.7,784.2,25.33,11.66,5.81,29.59
10480,3.64,55.72,70.15,0.79,141.2,-42.5,831.2,27.34,7.29,1.45,30.19
10500,0.92,39.38,78.02,5.26,76.1,-54.2,860.3,34.88,3.05,1.57,30.03
10520,1.44,18.09,85.37,6.53,89.8,-115.5,809.6,30.38,-8.79,-4.07,30.34
10540,0,16.72,80.57,19.22,42.0,-106.8,822.2,23.9,-3.24,-6.7,30.46
10560,0.68,5.89,78.2,22.62,18.7,-235.6,831.6,24.01,-10.94,-8.42,30.48
10580,0,0.16,54.07,47.95,77.9,-146.5,870.7,21.32,-22.1,-8.42,30.63
10600,4.54,5.21,51.49,55.09,87.6,-158.0,925.7,17.06,-20.97,-6.0,31.08
10620,1.24,0,33.99,63.63,15.4,-212.5,999.2,8.72,-22.25,3.22,31.17
10640,0,2.69,24.65,63.37,8.5,-145.6,989.1,-0.81,-18.1,1.22,31.19
10660,6.19,0.25,15.09,62.46,11.1,-37.3,1019.3,-9.09,-21.42,3.01,31.4
10680,0,0,5.59,51.43,20.3,-181.0,1027.3,-13.16,-17.59,6.15,31.06
10700,0,0.75,8.89,33.68,-132.0,-137.0,1029.5,-22.62,-20.43,1.97,30.48
10720,0,9.23,0,19.19,88.9,-32.6,1008.5,-25.69,-11.24,4.71,30.41
10740,0,0,0,19.27,-85.7,-132.9,940.6,-34.64,-6.57,1.36,30.38
10760,0.15,4.04,0,5.32,-140.3,42.8,981.0,-27.85,-0.86,4.86,30.36
10780,5.44,1.2,2.26,0.72,-153.8,-110.2,992.9,-28.05,-7.48,2.06,30.27
10800,0,0.12,0,6.11,-161.9,-23.5,1002.5,-29.43,6.04,-0.01,29.45
10820,4.98,0,2.09,3.56,-87.7,57.3,1013.1,-28.16,6.77,-2.93,29.32
10840,1.47,0,4.37,1.99,-56.2,125.6,962.6,-22.85,13.62,-5.32,29.14
10860,0,2.78,0,2.28,-41.7,150.5,963.8,-15.98,9.88,-2.43,28.8
10880,0,4.69,0,0,-95.8,139.1,967.3,-15.73,23.98,-3.76,28.38
10900,0,0,0,0,76.3,128.7,1018.0,-4.44,21.05,-1.44,27.9
10920,76.79,28.69,9.5,0,-16.8,138.3,982.0,2.4,21.54,0.9,28.34
10940,58.73,34.79,13.5,0,27.0,90.2,983.5,13.32,19.05,5.59,28.69
10960,39.35,51.07,22.93,0.92,165.3,194.9,890.2,18.74,21.59,1.59,28.62
10980,23.28,56.32,37.82,4.43,130.6,133.2,865.6,25.19,12.12,6.13,29.52
11000,14.63,52.7,50.48,0,101.7,123.4,799.4,31.15,5.61,4.52,29.51
11020,6.23,48.16,62.0,1.07,49.7,15.3,835.0,30.91,7.3,3.21,29.7
11040,5.95,41.79,71.77,4.35,52.0,40.5,775.6,29.15,4.54,1.07,30.1
11060,0.53,32.79,83.5,5.77,142.0,-63.4,789.8,26.54,1.03,3.04,30.13
11080,0.1,16.19,85.9,15.22,122.7,-117.0,855.1,23.38,-7.06,-5.33,30.54
11100,2.38,14.78,76.52,22.18,-0.1,-104.0,861.0,20.83,-11.52,-8.38,30.79
11120,0,1.01,64.34,38.7,96.8,-109.0,862.7,20.48,-26.5,-7.46,31.12
11140,3.15,0,50.59,52.21,130.1,-109.8,919.8,13.06,-17.73,-6.12,30.83
11160,0,2.08,37.28,60.99,29.3,-207.6,945.5,5.68,-35.96,-0.62,30.63
11180,1.6,0.39,29.53,62.26,30.2,-93.2,990.7,4.26,-23.41,-1.03,30.66
11200,0,1.92,13.84,68.49,54.5,-97.9,970.9,-10.84,-22.88,4.17,30.95
11220,0,0,13.98,53.94,-153.0,-61.0,946.8,-16.18,-30.21,6.06,30.82
11240,3.22,0,1.4,39.2,-44.7,-215.5,987.3,-22.04,-16.0,2.86,30.84
11260,0,2.19,0,24.09,-29.2,-106.7,1024.3,-21.59,-13.12,6.53,30.61
11280,0,0,0.92,11.02,-152.6,-80.3,1029.8,-32.47,-7.93,6.89,30.33
11300,0,0.74,5.9,9.74,-94.6,10.7,1000.5,-34.03,3.43,3.1,30.54
11320,0,0,0,5.7,-112.2,10.1,992.5,-26.8,6.8,-0.06,30.08
11340,3.96,2.09,0,0.86,-95.0,41.8,972.3,-25.68,-1.46,0.4,29.31
11360,2.31,0,1.77,0,-44.5,71.3,1007.1,-25.42,11.36,-6.34,29.72
11380,0,0,3.38,8.49,-85.6,108.1,1066.9,-23.46,10.2,-4.13,28.9
11400,1.22,0.83,0.59,3.34,14.5,63.5,1002.4,-20.5,21.15,-4.98,29.15
11420,0,7.49,0,0.02,-14.1,184.1,997.5,-12.34,17.82,-3.55,28.56
11440,0,1.58,1.28,0.49,-48.8,118.5,952.2,-6.21,24.83,-3.01,28.34
11460,76.09,20.5,6.28,3.98,-2.7,132.3,951.3,-0.14,28.82,-0.9,27.46
11480,65.74,40.66,10.78,0,43.1,140.3,986.6,2.56,22.08,2.92,28.42
11500,51.68,50.76,18.13,0.63,76.8,43.2,898.1,10.68,17.95,3.67,28.78
11520,19.48,60.73,32.17,0,91.3,-32.6,872.9,18.18,3.73,3.02,29.18
11540,13.3,59.2,44.86,0,76.6,121.6,890.4,24.04,9.83,5.35,29.37
11560,0.73,52.1,65.97,0,28.0,35.0,877.5,29.1,9.31,4.99,29.47
11580,0.35,40.57,76.11,3.77,136.5,-51.5,790.3,32.04,3.04,3.53,30.06
11600,0,32.86,86.2,7.99,176.5,-154.4,781.9,28.24,4.43,-1.8,30.1
11620,0,15.36,86.43,15.23,136.3,-117.0,768.5,28.98,-5.35,-1.37,30.54
